제품명,급여구분,특정연령,특정연령단위,업체명,금기연령층
타스펜8시간이알서방정650밀리그람(아세트아미노펜)(수출명:도로돈이알정)_(0.65g/1정),급여,12,세 미만,대우제약(주),소아
라페론8시간이알서방정650밀리그램(아세트아미노펜)_(0.65g/1정),급여,12,세 미만,안국약품(주),소아
티메롤8시간이알서방정(아세트아미노펜)_(0.65g/1정),급여,12,세 미만,(주)서울제약,소아
타이몰8시간이알서방정650밀리그램(아세트아미노펜)_(0.65g/1정),급여,12,세 미만,(주)동구바이오제약,소아
타이리콜8시간이알서방정(아세트아미노펜)_(0.65g/1정),급여,12,세 미만,하나제약(주),소아
"타이펜8시간이알서방정_(아세트아미노펜, 0.65g/1정)",급여,12,세 미만,영풍제약(주),소아
후리졸정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,에이프로젠제약(주),영유아
동인당알벤다졸정400밀리그람_(0.4g/1정),비급여,2,세 미만,동인당제약(주),영유아
모아졸정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,(주)아이월드제약,영유아
대한뉴팜알벤다졸정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,대한뉴팜(주),영유아
다졸정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,아이큐어(주),영유아
다산알벤다졸정400밀리그램_(0.4g/1정),비급여,2,세 미만,(주)다산제약,영유아
화일알벤다졸정_(0.4g/1정),비급여,2,세 미만,화일약품(주),영유아
글로알벤다졸정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,(주)한국글로벌제약,영유아
일양바이오알벤다졸정_(0.4g/1정),비급여,2,세 미만,일양바이오팜(주),영유아
액틱구강정1600마이크로그램(구연산펜타닐)_(2.5136mg/1정),비급여,18,세 미만,현대약품(주),청소년
대한펜타닐주사액_(50μg/1mL),비급여,2,세 미만,대한약품공업(주),영유아
대원펜타닐시트르산염주사액_(78.5μg/1mL),비급여,2,세 미만,대원제약(주),영유아
대한펜타닐주사액_(1.5mg/30mL),비급여,2,세 미만,대한약품공업(주),영유아
하이탈로트과립(히드로탈시트)_(0.5g/1포),비급여,15,세 미만,(주)다산제약,청소년
에스피씨히드로탈시트산_(100g/200g),비급여,15,세 미만,에스피씨(주),청소년
히드케이주(히드록소코발라민)_(5mg/2mL),비급여,4,주 미만,광동제약(주),소아
이알펜8시간서방정(아세트아미노펜)_(0.65g/1정),급여,12,세 미만,(주)경보제약,소아
브리딘티점안액0.15%(브리모니딘타르타르산염)(1회용)_(0.45mg/0.3mL),급여,2,세 미만,한림제약(주),영유아
"유니온피록시캄주(수출명:PROXID Inj., UNIXICAM Inj.)_(20mg/1mL)",급여,4,주 미만,한국유니온제약(주),소아
"유니온피록시캄주(수출명:PROXID Inj., UNIXICAM Inj.)_(20mg/1mL)",급여,80,세 이상,한국유니온제약(주),기타
"휴온스피록시캄근육주사(수출명:CAMADOLinj.,CAMROX20mgInj.)_(20mg/1mL)",급여,4,주 미만,(주)휴온스,소아
"휴온스피록시캄근육주사(수출명:CAMADOLinj.,CAMROX20mgInj.)_(20mg/1mL)",급여,80,세 이상,(주)휴온스,기타
료마주(피록시캄칼륨)_(22.3mg/1mL),급여,4,주 미만,삼성제약(주),소아
레드업주(히드록소코발라민)_(5mg/2mL),비급여,4,주 미만,동광제약(주),소아
비타비더즌주(히드록소코발라민)_(5mg/2mL),비급여,4,주 미만,경동제약(주),소아
료마주(피록시캄칼륨)_(22.3mg/1mL),급여,80,세 이상,삼성제약(주),기타
피로브이주(피록시캄칼륨)_(22.3mg/1mL),급여,4,주 미만,이연제약(주),소아
피로브이주(피록시캄칼륨)_(22.3mg/1mL),급여,80,세 이상,이연제약(주),기타
코오롱브렉신정10밀리그램(피록시캄베타사이클로덱스트린)_(95.6mg/1정),급여,80,세 이상,코오롱제약(주),기타
아가메이트젤리(폴리스티렌설폰산칼슘)_(5g/25g),급여,1,개월 미만,제이더블유중외제약(주),영유아
엠피카로우과립(폴리스티렌설폰산칼슘)_(5g/5g),급여,1,개월 미만,(주)이든파마,영유아
카리메트과립(폴리스티렌설폰산칼슘)_(5g/5g),급여,1,개월 미만,알보젠코리아(주),영유아
카포네과립(폴리스티렌설폰산칼슘)_(5g/5g),급여,1,개월 미만,오스틴제약(주),영유아
카립트과립(폴리스티렌설폰산칼슘)_(5g/5g),급여,1,개월 미만,(주)넥스팜코리아,영유아
카슈트과립(폴리스티렌설폰산칼슘)_(5g/5g),급여,1,개월 미만,디아이디바이오(주),영유아
카비엠과립(폴리스티렌설폰산칼슘)_(5g/5.352g),급여,1,개월 미만,(주)팜젠사이언스,영유아
케이슈머산(폴리스티렌설폰산칼슘)_(5g/5g),급여,1,개월 미만,(주)보령,영유아
카리메트산(폴리스티렌설폰산칼슘)_(5g/5g),급여,1,개월 미만,알보젠코리아(주),영유아
카슈트산(폴리스티렌설폰산칼슘)_(5g/5g),급여,1,개월 미만,디아이디바이오(주),영유아
카비엠산(폴리스티렌설폰산칼슘)_(5g/5.1g),급여,1,개월 미만,(주)팜젠사이언스,영유아
케이슈머현탁액(폴리스티렌설폰산칼슘)_(5g/20mL),급여,1,개월 미만,(주)보령,영유아
카스카현탁액(폴리스티렌설폰산칼슘)_(5g/20mL),급여,1,개월 미만,영진약품(주),영유아
아가메이트현탁액(폴리스티렌설폰산칼슘)_(5g/20mL),급여,1,개월 미만,제이더블유중외제약(주),영유아
큐덱시서방캡슐25밀리그램(토피라메이트)_(25mg/1캡슐),급여,2,세 미만,에스케이케미칼(주),영유아
토피큐정25밀리그램(토피라메이트)_(25mg/1정),급여,2,세 미만,대원바이오텍주식회사,영유아
아토맥정25밀리그램(토피라메이트)_(25gm/1정),급여,2,세 미만,(주)아리제약,영유아
졸피드정10밀리그램(졸피뎀타르타르산염)_(10mg/1정),급여,18,세 미만,한미약품(주),청소년
스립정10밀리그램(졸피뎀타르타르산염)_(10mg/1정),급여,18,세 미만,유니메드제약(주),청소년
스틸렉스정10밀리그램(졸피뎀타르타르산염)_(10mg/1정),급여,18,세 미만,명문제약(주),청소년
졸피신정10mg(졸피뎀타르타르산염)_(10mg/1정),급여,18,세 미만,명인제약(주),청소년
스틸녹스정10밀리그램(졸피뎀타르타르산염)_(10mg/1정),급여,18,세 미만,(주)한독,청소년
파마주석산졸피뎀정(졸피뎀타르타르산염)_(10mg/1정),급여,18,세 미만,(주)한국파마,청소년
졸피람정10밀리그램(졸피뎀타르타르산염)_(10mg/1정),급여,18,세 미만,환인제약(주),청소년
산도스졸피뎀정10mg(주석산졸피뎀)_(10mg/1정),급여,18,세 미만,한국산도스(주),청소년
졸피드정5밀리그램(졸피뎀타르타르산염)_(5mg/1정),급여,18,세 미만,한미약품(주),청소년
스립정5밀리그램(졸피뎀타르타르산염)_(5mg/1정),급여,18,세 미만,유니메드제약(주),청소년
졸피신정5mg(졸피뎀타르타르산염)_(5mg/1정),급여,18,세 미만,명인제약(주),청소년
스틸녹스CR정6.25밀리그램(졸피뎀타르타르산염)_(6.25mg/1정),급여,18,세 미만,(주)한독,청소년
스틸녹스CR정12.5밀리그램(졸피뎀타르타르산염)_(12.5mg/1정),급여,18,세 미만,(주)한독,청소년
카베2코와과립_(13g),비급여,15,세 미만,한국코와(주),청소년
코다나에스시럽_(20mL),비급여,12,세 미만,주식회사다나젠,소아
위제로정_(1정),비급여,15,세 미만,일양약품(주),청소년
헤파비트200연질캡슐_(1캡슐),비급여,12,세 이하,크리스탈생명과학(주),소아
리버텍션연질캡슐_(1캡슐),비급여,12,세 이하,제일헬스사이언스(주),소아
가네탑골드연질캡슐_(1캡슐),비급여,12,세 이하,일양약품(주),소아
하이마린연질캡슐_(1캡슐),비급여,12,세 이하,광동제약(주),소아
인콤정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,(주)이든파마,영유아
"대웅알벤다졸정(수출명: Medalben Tab, Daezole)_(0.4g/1정)",비급여,2,세 미만,(주)대웅제약,영유아
알바콤정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,일양약품(주),영유아
보령알벤다졸정_(0.4g/1정),비급여,2,세 미만,(주)보령,영유아
젠텔정400밀리그램(알벤다졸)_(0.4g/1정),비급여,2,세 미만,(주)유한양행,영유아
알벤졸정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,삼성제약(주),영유아
종근당알벤다졸정_(0.4g/1정),비급여,2,세 미만,(주)종근당,영유아
네오벤졸정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,국제약품(주),영유아
윈다졸정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,조아제약(주),영유아
알로스탑연질캡슐(로라타딘)_(10mg/1캡슐),비급여,6,세 미만,영진약품(주),소아
플로라딘연질캡슐(로라타딘)_(10mg/1캡슐),비급여,6,세 미만,동화약품(주),소아
로라샷연질캡슐(로라타딘)_(10mg/1캡슐),비급여,6,세 미만,(주)에이프로젠바이오로직스,소아
로라딘연질캡슐(로라타딘)_(10mg/1캡슐),비급여,6,세 미만,한솔신약(주),소아
클로딘연질캡슐(로라타딘)_(10mg/1캡슐),비급여,6,세 미만,진양제약(주),소아
에치팡연질캡슐(로라타딘)_(10mg/1캡슐),비급여,6,세 미만,경방신약(주),소아
알레오프엘정(로라타딘)_(10mg/1정),비급여,6,세 미만,부광약품(주),소아
마자놀정(마진돌)_(1mg/1정),비급여,16,세 이하,광동제약(주),청소년
레버톤정(카르두스마리아누스엑스)(수출명:레가스톤정)_(0.1g/1정),비급여,12,세 이하,유니메드제약(주),소아
하노마린정(카르두스마리아누스엑스)_(0.1g/1정),비급여,12,세 이하,한올바이오파마(주),소아
레드리버연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,제일헬스사이언스(주),소아
실리스칸연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,엔비케이제약(주),소아
가네맥스연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,코스맥스파마(주),소아
리버칼에프연질캡슐350밀리그램(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,(주)한국파비스제약,소아
에스마린350연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,(주)씨엘팜,소아
헤파가드연질캡슐350mg(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,(주)마더스제약,소아
리버케어연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,한국신텍스제약(주),소아
리버만프리미엄연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,동아제약(주),소아
"오비스정(알벤다졸)(수출명:ZENTENE-F,ALBENDAZOLE)_(0.4g/1정)",비급여,2,세 미만,대화제약(주),영유아
에이치엘비알벤다졸400정_(0.4g/1정),비급여,2,세 미만,에이치엘비제약(주),영유아
알졸타정400mg(알벤다졸)_(0.4g/1정),비급여,2,세 미만,경남제약(주),영유아
젠타졸정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,(주)씨엠지제약,영유아
알캔다졸정(알벤다졸)_(0.4mg/1정),비급여,2,세 미만,한국휴텍스제약(주),영유아
제나콤정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,명문제약(주),영유아
알비정400mg(알벤다졸)_(0.4g/1정),비급여,2,세 미만,알리코제약(주),영유아
알벤다정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,(주)바스칸바이오제약,영유아
알벤프리졸정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,(유)한풍제약,영유아
제이알알벤다졸정400밀리그람_(0.4g/1정),비급여,2,세 미만,(주)비보존제약,영유아
익수알벤졸정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,익수제약(주),영유아
알벤정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,위더스제약(주),영유아
젤텐정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,경방신약(주),영유아
알킬정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,(주)마더스제약,영유아
제로알정(알벤다졸)_(0.4g/1정),비급여,2,세 미만,(주)텔콘알에프제약,영유아
리버토닉연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,동인당제약(주),소아
리버라이프연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,(주)경보제약,소아
내간애플러스연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,초당약품공업(주),소아
가네원연질캡슐350밀리그램(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,대원제약(주),소아
실리간포르테연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,아이큐어(주),소아
실리킹볼란테연질캡슐(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,정우신약(주),소아
헤포웰연질캡슐350mg(밀크시슬열매건조엑스)_(0.35g/1캡슐),비급여,12,세 이하,(주)제뉴파마,소아
실리세프연질캡슐(밀크시슬열매건조엑스)_(0.175g/1캡슐),비급여,12,세 이하,일동제약(주),소아
리버실린연질캡슐(카르두스마리아누스엑스)_(0.175g/1캡슐),비급여,12,세 이하,미래바이오제약㈜,소아
미노클캡슐50밀리그램(미노사이클린염산염)_(50mg/1캡슐),비급여,12,세 미만,(주)메디카코리아,소아
엠빅스에스구강붕해필름50밀리그램(미로데나필)_(50mg/1장),비급여,18,세 이하,에스케이케미칼(주),청소년
엠빅스에스구강붕해필름100밀리그램(미로데나필)_(0.1g/1장),비급여,18,세 이하,에스케이케미칼(주),청소년
엠빅스정50밀리그램(미로데나필염산염)_(56.9mg/1정),비급여,18,세 이하,에스케이케미칼(주),청소년
엠빅스정100밀리그램(염산미로데나필)_(0.1138g/1정),비급여,18,세 이하,에스케이케미칼(주),청소년
라게브리오캡슐(몰누피라비르)_(0.2g/1캡슐),비급여,18,세 미만,한국엠에스디(주),청소년
모멘타점비액(모메타손푸로에이트)_(7mg/140회),비급여,24,개월 미만,주식회사 더유제약,영유아
